Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,QCHD,5960 Dixie Hwy,DCFAST HOG,Fairfield,OH,45014,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.328708500000005,-84.5133465,2019-11-01,123411,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,APOLLO CAREER,Apollo Career Center 3325 Shawnee Rd,"APOLLO 1
APOLLO FAST 1",Lima,OH,45804,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.6927105,-84.15036459999999,2019-11-01,123418,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $4 per additional hour",,,,,,,,,
ELEC,STAMPEDE HD,240 N Burleson Blvd,DCFAST HOG; -,Burleson,TX,76028,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.546808299999995,-97.314952,2019-11-01,123431,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on time of day. $10 per hour, $10 per session from 7:00 PM to 8:00 AM",,,,,,,,,
ELEC,"Target T0338 - Lynnwood, WA",18305 Alderwood Mall Pkwy,,Lynnwood,WA,98037,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3,,Electrify America,https://www.electrifyamerica.com/,GPS,47.831990999999995,-122.26733200000001,2019-11-01,123446,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Target T1224 - Bridgewater, NJ",119 Promenade Blvd,,Bridgewater,NJ,8807,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3,,Electrify America,https://www.electrifyamerica.com/,GPS,40.561842999999996,-74.55386999999999,2019-11-01,123447,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Riverpoint Marketplace,795 Ikea Court,,West Sacramento,CA,95605,,833-632-2778,E,,Public,24 hours daily,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,38.588964000000004,-121.551083,2019-11-01,123448,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Days Inn - Beaver, UT",646 W 1400 N,,Beaver,UT,84713,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.293764,-112.651554,2019-11-01,123449,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 3349 - Port Charlotte, FL",375 Kings Hwy,,Port Charlotte,FL,33983,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,27.02385,-82.046871,2019-11-01,123450,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,City of Delta - Parking Lot,111 W 3rd St,,Delta,CO,81416,,970-248-0057  866-816-7584,E,,Public,24 hours daily,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,38.74204,-108.071852,2019-06-06,123453,2019-06-06 17:52:59 UTC,P,,,2019-05-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,
ELEC,JLR SCHAUMBURG,920 W Golf Rd,"CPF25-SHOP 1; Shop next to lift 14
DC FAST 01; South Parking Lot Near Golf Rd 
DC FAST 02; Service Shop East Side
STATION 01; Next to Golf Rd near CPE100",Schaumburg,IL,60194,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.049325,-88.10375400000001,2019-11-01,123464,2019-11-01 09:11:31 UTC,,,,,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,"Walmart 3531 - Lacey, WA",1401 Galaxy Dr. NE,,Lacey,WA,98516,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,47.059659,-122.77201000000001,2019-11-01,123479,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Flying J - Scipio, UT",810 North 800 West,,Scipio,UT,84656,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,39.255538,-112.116699,2019-11-01,123480,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Novato Fair Shopping Center,900 Diablo Avenue,,Novato,CA,94947,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,38.1031,-122.571,2019-11-01,123481,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 906 - Gallup, NM",1650 W Maloney Ave,,Gallup,NM,87301,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,35.527936,-108.768952,2019-11-01,123482,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 3807 - Benson, AZ",201 S Prickly Pear Ave,,Benson,AZ,85602,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,31.969795,-110.31471,2019-11-01,123483,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Days Inn - Van Horn, TX",600 E Broadway,,Van Horn,TX,79855,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,31.040115000000004,-104.82396800000001,2019-11-01,123484,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Miami International Mall,1455 NW 107th Ave,,Miami,FL,33172,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3,,Electrify America,https://www.electrifyamerica.com/,GPS,25.785124,-80.365997,2019-11-01,123485,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,TRIPLE S H-D,7300 Willie G Ave,DCFAST HOG,Westover,WV,26501,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6590029,-80.01380520000001,2019-11-01,123534,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.1 per kWh,,,,,,,,,
ELEC,COWBOYHDAUSTIN,10917 S IH 35 Frontage Rd,LIVEWIRE1,Austin,TX,78747,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.143065999999997,-97.79395,2019-11-01,123584,2019-11-01 09:11:31 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Tiffin River Service Plaza,21747 CO RD M-50,,West Unity,OH,43570,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.603049,-84.408599,2019-11-01,123602,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4TH & LAFAYETTE,402 Lafayette St,FAST CHARGER 01; -,Jamestown,NY,14701,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0963877,-79.2456168,2019-11-01,123627,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $2.5 per additional hour, $0.15 per kWh",,,,,,,,,
ELEC,Pacoima Center,9727 Laurel Canyon Blvd,,Pacoima,CA,91331,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,34.245657,-118.42093,2019-11-01,123633,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 1495 - Huber Heights, OH",7680 Brandt Pike,,Huber Heights,OH,45424,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,39.862795,-84.099992,2019-11-01,123637,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 897 - Fort Stockton, TX",2610 W. Dickinson Blvd.,,Fort Stockton,TX,79735,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,30.894987,-102.907409,2019-11-01,123638,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Hilltop Chevrolet,385 Route 108,,Somersworth,NH,3878,,603-692-1697,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1,,Non-Networked,,GPS,43.265,-70.906,2019-07-09,123647,2019-07-09 17:26:18 UTC,P,,,2018-01-01,,,,,J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Chevron Lincoln,2400 Lincoln Blvd,,Venice,CA,90291,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.994213,-118.45170800000001,2019-11-01,123660,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,SANDY CITY,210 Sego Lily Dr,"CITY HALL 1; -
CITY HALL 2; -
CITY HALL 3; -
CITY HALL 4; -
CITY HALL 5; -
CITY HALL 6; -
CITY HALL DC 1
CITY HALL DC2
CITY HALL DC3; -",Sandy,UT,84070,,888-758-4389,E,,Public,24 hours daily,,,,,,12.0,6,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.570668700000006,-111.896204,2019-11-01,123662,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,WREA,504 Main Street,MAIN ST LVL 3,Meeker,CO,81641,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.036944899999995,-107.91235359999999,2019-11-01,123666,2019-11-01 09:11:31 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
ELEC,"Walmart 4249 - Smelterville, ID",583 Commerce Dr.,,Smelterville,ID,83868,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.544139,-116.1854,2019-11-01,123685,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Sam's Club 6549 - Pueblo, CO",412 Eagleridge Blvd.,,Pueblo,CO,81008,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.318488,-104.613727,2019-11-01,123686,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 3645 - Midland, TX",200 W. I-20,,Midland,TX,79701,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,31.974518,-102.072571,2019-11-01,123687,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Sam’s Club 4991 – Cocoa,Fl",450 Townsend Rd.,,Cocoa,FL,32926,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,28.361390999999998,-80.793137,2019-11-01,123688,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 4221 - Cornelius, OR",220 N Adair St. null,,Cornelius,OR,97113,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3,,Electrify America,https://www.electrifyamerica.com/,GPS,45.521506,-123.068046,2019-11-01,123709,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 1876 - Hood River, OR",2700 Wasco St.,,Hood River,OR,97031,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,45.711807,-121.53990800000001,2019-11-01,123768,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Sheetz 352 - Bedford, PA",4354 Business 220,,Bedford,PA,15522,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.053532000000004,-78.510451,2019-11-01,123769,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"SHEETZ 647- Hillsborough, NC",1990 NC 86 S,,Hillsborough,NC,27278,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.057066,-79.080076,2019-11-01,123770,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Dalewood Shopping Center,371 North Central Avenue,,Hartsdale,NY,10530,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3,,Electrify America,https://www.electrifyamerica.com/,GPS,41.032196,-73.787087,2019-11-01,123817,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ocean View Plaza Shopping Center,638 Camino de los Mares,,San Clemente,CA,92673,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.459078000000005,-117.65206699999999,2019-11-01,123989,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,City of Richmond - Civic Center - Array 1,325 Civic Center Plaza,,Richmond,CA,94804,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,37.935951,-122.34396399999999,2019-11-01,123990,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 5073 - Covington, WA",17432 SE 270th PL null,,Covington,WA,98042,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3,,Electrify America,https://www.electrifyamerica.com/,GPS,47.360982,-122.11020900000001,2019-11-01,124057,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Indian Meadow Service Plaza,21738 CO RD M-50,,West Unity,OH,43570,,833-632-2778,E,,Public,24 hours daily,,,,,,,5,,Electrify America,https://www.electrifyamerica.com/,GPS,41.605985,-84.406724,2019-11-01,124137,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Greenlots - 52416,357 Center Lake Lane,,Oviedo,FL,32765,,855-900-7584,E,,Public,24 hours daily,,,,,,2.0,2,,Greenlots,http://greenlots.com/,200-9,28.65922,-81.202928,2019-10-17,124233,2019-10-17 09:51:13 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $0.12 per kWh,,,,,,,,,
ELEC,Greenlots - 33018,955 N. 400 E,,North Salt Lake,UT,84054,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,40.8585205078125,-111.902938842773,2019-10-17,124235,2019-10-17 09:51:13 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: Free,,,,,,,,,
ELEC,"Sheetz 394 - Mentor, OH",7777 Reynolds Rd.,,Mentor,OH,44060,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.659839,-81.376508,2019-11-01,124240,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 4393 - North Highland, CA",4675 Watt Avenue,,North Highland,CA,95660,,833-632-2778,E,,Public,24 hours daily,,,,,,,3,,Electrify America,https://www.electrifyamerica.com/,GPS,38.649671000000005,-121.384879,2019-11-01,124241,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Conoco Wagon Mound (Wagon Mound, NM)",504 Old Highway 85,,Wagon Mound,NM,87752,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.010355,-104.707358,2019-11-01,124242,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Walk at Highwoods Preserve,18001 Highwoods Preserve Parkway,,Tampa,FL,33647,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,28.130909999999997,-82.36635,2019-11-01,124243,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,The Shoppes at Fox Run 1,25 Welles St # 55,,Glastonbury,CT,6033,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,41.714088000000004,-72.608292,2019-11-01,124345,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Whole Foods Mill Valley - E Blithedale,731 E Blithedale Ave,,Mill Valley,CA,94941,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,3,,eVgo Network,https://www.evgo.com/,GPS,37.902443,-122.52535400000001,2019-11-01,124346,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 5329 - Phoenix, AZ",4435 W. Anthem Way,,Phoenix,AZ,85086,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.869814,-112.15406399999999,2019-11-01,124348,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Tradewinds SC,101499 Overseas Hwy,,Key Largo,FL,33037,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,25.113635000000002,-80.421658,2019-11-01,124349,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Arbor Faire,3310 W Shaw Ave.,,Fresno,CA,93711,,833-632-2778,E,,Public,24 hours daily,,,,,,2.0,3,,Electrify America,https://www.electrifyamerica.com/,GPS,36.809531,-119.848926,2019-11-01,124448,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Seattle Premium Outlets,10600 Quil Ceda Blvd.,,Tulalip,WA,98271,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,48.095461,-122.18689599999999,2019-11-01,124683,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Three Rivers Mall,351 Three Rivers Dr.,,Kelso,WA,98626,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,46.139875,-122.90126299999999,2019-11-01,124684,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Sheffield Crossing Station,5231 Detroit Rd,,Sheffield,OH,44054,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.426887,-82.07973,2019-11-01,124685,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 1137 - Houston, TX",13750 East Freeway,,Houston,TX,77015,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,29.769434999999998,-95.176436,2019-11-01,124686,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Target T2531 - Hammond, LA",2030 Hammond Square Drive,,Hammond,LA,70403,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,30.480842,-90.46279399999999,2019-11-01,124830,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Sheetz 377 - Belle Vernon, PA",4692 Route 51 South.,,Belle Vernon,PA,15012,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.186001,-79.81746899999999,2019-11-01,124974,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Colorado Mills Mall,14500 W. Colfax Ave,,Lakewood,CO,80401,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,39.733102,-105.154583,2019-11-01,124975,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Hampton Inn Ozona (Ozona, TX)",816 14TH St.,,Ozona,TX,76943,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,30.706702000000003,-101.205709,2019-11-01,124976,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SDECC,4343 Ocean View Blvd,,San Diego,CA,92113,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,32.699457,-117.101887,2019-11-01,125122,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 2134 - Charlotte, NC",7735 North Tryon Street,,Charlotte,NC,28262,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,35.295553000000005,-80.756552,2019-11-01,125139,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"WAWA Store 840 - New Castle, DE",4000 N. DuPont Hwy,,New Castle,DE,19720,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,39.709324,-75.562649,2019-11-01,125445,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 5168 - Richfield, UT",10 E. 1300 S null,,Richfield,UT,84701,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.747811999999996,-112.08630900000001,2019-11-01,125446,2019-11-01 09:51:41 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Fry's Store #64 Gilbert,714 S. Val Vista,,Gilbert,AZ,85296,,888-998-2546,E,,Public,MON: 12:00am-11:58pm | TUE: 12:00am-11:58pm | WED: 12:00am-11:58pm | THU: 12:00am-11:58pm | FRI: 12:00am-11:58pm | SAT: 12:00am-11:58pm | SUN: 12:00am-11:58pm,,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,33.337406,-111.7568659,2019-11-01,125591,2019-11-01 08:08:06 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,New Roc Parking Deck,33 Lecount Pl,,New Rochelle,NY,10801,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,40.911425,-73.78138299999999,2019-11-01,125756,2019-11-01 09:49:21 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
